id_cliente,Churn,cliente.genero,cliente.idoso,cliente.parceiro,cliente.dependentes,cliente.tempo_servico,telefone.servico_telefone,telefone.varias_linhas,internet.servico_internet,internet.seguranca_online,internet.backup_online,internet.protecao_dispositivo,internet.suporte_tecnico,internet.tv_streaming,internet.filmes_streaming,conta.contrato,conta.faturamente_eletronico,conta.metodo_pagamento,conta.cobranca.mensal,conta.cobranca.Total 
9318-NKNFC,sim,masculino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,18.85,18.85
9323-HGFWY,nao,feminino,0,sim,nao,27.0,sim,nao,fibra otica,sim,nao,nao,sim,sim,sim,um ano,sim,cartao de credito (automatico),101.9,2681.15
9327-QSDED,nao,masculino,0,nao,nao,8.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,43.55,335.4
9330-DHBFL,nao,feminino,0,sim,sim,23.0,sim,nao,DSL,sim,sim,sim,sim,nao,nao,um ano,sim,cheque pelo correio,66.25,1533.8
9330-IJWIO,sim,feminino,0,nao,nao,13.0,sim,sim,fibra otica,sim,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,100.35,1358.85
9330-VOFSZ,nao,feminino,0,sim,nao,60.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),110.8,6640.7
9332-GYWLO,nao,feminino,0,sim,sim,6.0,sim,nao,DSL,nao,nao,nao,nao,sim,nao,mes a mes,nao,cheque eletronico,54.85,355.1
9334-GWGOW,nao,masculino,1,sim,nao,7.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,74.85,485.25
9337-SRRNI,nao,masculino,0,nao,sim,66.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cartao de credito (automatico),25.3,1673.8
9339-FIIJL,nao,masculino,0,sim,nao,72.0,sim,sim,DSL,nao,sim,sim,sim,sim,sim,dois anos,nao,transferencia bancaria (automatica),85.95,6151.9
9342-VNIMQ,nao,masculino,0,nao,nao,33.0,sim,sim,DSL,nao,sim,nao,nao,nao,nao,mes a mes,sim,transferencia bancaria (automatica),54.65,1665.2
9347-AERRL,nao,masculino,0,sim,nao,23.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),19.3,486.2
9348-ROUAI,nao,feminino,0,sim,sim,59.0,sim,sim,DSL,sim,sim,sim,sim,sim,sim,dois anos,nao,cartao de credito (automatico),90.3,5194.05
9348-YVOMK,nao,masculino,0,nao,nao,4.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),44.8,176.2
9350-VLHMB,nao,masculino,0,sim,sim,67.0,sim,sim,fibra otica,nao,sim,nao,nao,nao,sim,mes a mes,sim,transferencia bancaria (automatica),89.55,6373.1
9350-ZXYJC,nao,feminino,0,nao,nao,4.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cartao de credito (automatico),25.3,116.95
9351-HXDMR,nao,masculino,0,sim,nao,72.0,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),110.9,8240.85
9351-LZYGF,nao,feminino,0,sim,nao,42.0,sim,sim,DSL,sim,sim,nao,sim,nao,nao,mes a mes,sim,cartao de credito (automatico),66.4,2727.8
9355-NPPFS,nao,feminino,1,nao,nao,26.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,78.8,2006.1
9356-AXGMP,nao,masculino,0,sim,nao,38.0,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,um ano,sim,cheque eletronico,110.7,4428.6
9357-UJRUN,nao,masculino,0,sim,nao,24.0,sim,sim,DSL,sim,nao,nao,sim,nao,nao,um ano,sim,cheque eletronico,58.35,1346.9
9359-JANWS,nao,feminino,0,sim,nao,65.0,sim,nao,DSL,sim,nao,sim,sim,nao,nao,dois anos,nao,cartao de credito (automatico),58.9,3857.1
9359-UGBTK,nao,feminino,0,nao,nao,67.0,sim,nao,DSL,sim,nao,sim,sim,nao,sim,um ano,sim,transferencia bancaria (automatica),72.35,4991.5
9360-AHGNL,sim,feminino,1,sim,nao,43.0,sim,sim,fibra otica,sim,nao,sim,sim,sim,sim,um ano,sim,cheque pelo correio,109.55,4830.25
9360-OMDZZ,nao,masculino,0,nao,nao,24.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,94.1,2322.85
9361-YNQWJ,nao,feminino,0,nao,nao,64.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,transferencia bancaria (automatica),24.4,1601.2
9362-MWODR,nao,feminino,0,nao,sim,40.0,sim,nao,DSL,sim,nao,nao,sim,sim,nao,mes a mes,sim,cartao de credito (automatico),64.1,2460.35
9364-YKUVW,nao,masculino,0,nao,nao,15.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,19.8,309.4
9365-CSLBQ,nao,masculino,0,nao,sim,71.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,24.35,1654.6
9365-SRSZE,nao,masculino,1,sim,nao,27.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,70.55,1943.9
9367-OIUXP,nao,masculino,0,nao,nao,4.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.7,73.05
9367-TCUYN,nao,feminino,0,nao,nao,12.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.1,223.6
9367-WXLCH,sim,masculino,0,nao,nao,8.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,nao,transferencia bancaria (automatica),84.5,662.65
9369-XFEHK,sim,feminino,1,sim,nao,33.0,sim,sim,fibra otica,nao,sim,nao,nao,nao,nao,mes a mes,sim,transferencia bancaria (automatica),80.6,2656.5
9371-BITHB,nao,feminino,0,sim,sim,52.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,19.85,1070.5
9372-TXXPS,nao,feminino,0,sim,nao,60.0,sim,nao,DSL,sim,sim,nao,sim,nao,nao,dois anos,nao,transferencia bancaria (automatica),59.85,3483.45
9373-WSLOY,nao,masculino,1,sim,nao,33.0,nao,sem servico de telefone,DSL,nao,sim,sim,sim,sim,nao,mes a mes,sim,cheque eletronico,50.0,1750.85
9374-YOLBJ,nao,feminino,0,sim,sim,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque eletronico,19.25,19.25
9375-MHRRS,nao,masculino,0,nao,nao,6.0,sim,nao,DSL,nao,nao,nao,sim,nao,nao,mes a mes,nao,cheque pelo correio,50.05,288.35
9378-FXTIZ,sim,feminino,0,sim,nao,54.0,sim,sim,DSL,nao,nao,nao,nao,sim,sim,um ano,sim,cartao de credito (automatico),70.15,3715.65
9381-NDKME,sim,feminino,1,sim,nao,24.0,nao,sem servico de telefone,DSL,nao,nao,sim,nao,nao,sim,mes a mes,sim,cartao de credito (automatico),40.65,933.3
9385-EHGDO,nao,feminino,0,sim,sim,35.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cheque pelo correio,19.85,739.35
9385-NXKDA,nao,feminino,0,sim,nao,72.0,sim,sim,DSL,sim,sim,sim,nao,sim,sim,dois anos,sim,cartao de credito (automatico),82.65,5919.35
9386-LDCZR,nao,masculino,0,nao,nao,43.0,sim,nao,fibra otica,sim,sim,sim,sim,nao,nao,um ano,sim,cartao de credito (automatico),90.65,3882.3
9388-ZEYVT,nao,masculino,0,nao,nao,43.0,nao,sem servico de telefone,DSL,nao,nao,sim,sim,nao,sim,um ano,nao,cheque eletronico,44.15,1931.3
9389-ACWBI,nao,feminino,0,sim,sim,5.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,nao,cartao de credito (automatico),69.95,320.4
9391-DXGGG,nao,feminino,1,nao,nao,44.0,sim,nao,fibra otica,nao,sim,sim,nao,nao,sim,um ano,nao,cartao de credito (automatico),89.15,3990.75
9391-EOYLI,sim,masculino,1,sim,nao,12.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,80.45,950.2
9391-LMANN,nao,masculino,0,nao,sim,53.0,sim,nao,fibra otica,sim,sim,sim,nao,nao,sim,um ano,nao,cheque eletronico,95.95,5036.9
9391-TTOYH,nao,feminino,0,nao,nao,23.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,19.5,470.2
9391-YZEJW,nao,feminino,0,nao,nao,62.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,um ano,sim,transferencia bancaria (automatica),94.0,5757.2
9392-XBGTD,nao,masculino,0,nao,sim,27.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.6,581.85
9396-ZSFLL,nao,feminino,0,nao,nao,15.0,sim,sim,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,48.85,631.4
9397-TZSHA,nao,feminino,0,nao,nao,69.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),24.6,1678.05
9398-MMQTO,nao,masculino,0,nao,nao,3.0,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,mes a mes,nao,cartao de credito (automatico),74.45,221.1
9399-APLBT,sim,feminino,0,sim,sim,1.0,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,74.7,74.7
9402-CXWPL,nao,feminino,0,nao,nao,70.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,sim,um ano,nao,cheque eletronico,98.9,6838.6
9402-ORRAH,nao,feminino,1,nao,nao,15.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,91.5,1400.3
9402-ROumJ,nao,feminino,0,sim,sim,67.0,sim,sim,fibra otica,sim,nao,sim,sim,nao,sim,um ano,sim,transferencia bancaria (automatica),100.25,6689.0
9405-GPBBG,nao,feminino,0,nao,nao,64.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),110.5,7069.25
9408-HRXRK,nao,feminino,0,sim,sim,45.0,sim,sim,fibra otica,sim,sim,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,105.15,4730.9
9408-SSNVZ,sim,feminino,0,nao,nao,4.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,70.15,268.35
9411-TPQQV,nao,feminino,0,nao,nao,40.0,nao,sem servico de telefone,DSL,sim,nao,nao,sim,sim,sim,um ano,sim,transferencia bancaria (automatica),54.55,2236.2
9412-ARGBX,sim,feminino,0,nao,sim,48.0,sim,nao,fibra otica,nao,sim,sim,sim,sim,nao,dois anos,sim,cheque pelo correio,95.5,4627.85
9412-GHEEC,sim,masculino,0,nao,nao,40.0,sim,sim,fibra otica,nao,nao,sim,sim,sim,sim,mes a mes,nao,transferencia bancaria (automatica),104.8,4131.95
9415-DPEWS,sim,feminino,0,nao,nao,18.0,sim,sim,fibra otica,nao,nao,nao,sim,sim,nao,mes a mes,sim,cheque eletronico,88.35,1639.3
9415-TPKRV,nao,feminino,0,sim,sim,8.0,sim,sim,DSL,nao,sim,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,55.75,446.8
9415-ZNBSX,nao,feminino,0,sim,sim,70.0,sim,sim,DSL,sim,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),89.0,6293.2
9418-RUKPH,nao,feminino,0,sim,sim,38.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cheque pelo correio,19.95,756.4
9419-IPPBE,nao,feminino,0,sim,sim,51.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,sim,um ano,sim,cheque eletronico,90.15,4554.85
9420-LOJKX,sim,feminino,0,nao,nao,15.0,sim,nao,fibra otica,sim,sim,nao,nao,sim,sim,mes a mes,sim,cartao de credito (automatico),99.1,1426.4
9424-CMPOG,nao,masculino,0,sim,sim,9.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,19.6,197.4
9426-SXNHE,nao,feminino,0,nao,nao,2.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,transferencia bancaria (automatica),18.75,53.15
9430-FRQOC,sim,feminino,0,nao,sim,4.0,sim,sim,fibra otica,nao,nao,sim,sim,nao,nao,mes a mes,sim,cheque pelo correio,87.1,341.45
9430-NKQLY,nao,masculino,0,sim,sim,72.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cartao de credito (automatico),25.1,1790.8
9432-RUVSL,nao,feminino,0,nao,nao,48.0,sim,nao,fibra otica,sim,nao,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),102.5,4904.25
9432-VOFYX,nao,masculino,0,nao,nao,17.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,70.8,1207.0
9435-JMLSX,nao,masculino,0,sim,nao,71.0,sim,nao,DSL,sim,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),86.1,6045.9
9436-ZBZCT,sim,masculino,0,nao,nao,14.0,sim,sim,fibra otica,nao,nao,nao,sim,sim,nao,mes a mes,sim,cheque eletronico,89.95,1178.4
9441-QHEVC,nao,masculino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,19.1,19.1
9442-JTWDL,nao,feminino,0,nao,nao,11.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),20.05,237.7
9443-JUBUO,nao,masculino,0,sim,sim,72.0,nao,sem servico de telefone,DSL,sim,sim,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),65.25,4478.85
9444-JTXHZ,sim,masculino,0,sim,nao,1.0,sim,nao,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,nao,cheque eletronico,76.2,76.2
9445-SZLCH,sim,feminino,0,sim,sim,36.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,nao,mes a mes,sim,transferencia bancaria (automatica),97.35,3457.9
9445-ZUEQE,nao,masculino,0,sim,sim,27.0,sim,sim,fibra otica,nao,sim,nao,sim,nao,nao,mes a mes,sim,cartao de credito (automatico),85.2,2151.6
9447-YPTBX,nao,feminino,0,sim,nao,50.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,transferencia bancaria (automatica),19.85,943.1
9448-REEVD,sim,masculino,0,sim,nao,1.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cartao de credito (automatico),44.7,44.7
9450-TRJUU,nao,masculino,0,nao,nao,35.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,nao,cheque eletronico,83.15,2848.45
9451-LPGOO,sim,masculino,0,nao,nao,7.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,86.8,620.35
9451-WLYRI,nao,feminino,0,sim,nao,53.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),19.05,990.45
9453-PATOS,nao,feminino,0,sim,nao,72.0,sim,nao,DSL,sim,sim,sim,sim,sim,sim,dois anos,nao,cheque pelo correio,85.1,6155.4
9462-MJUAW,sim,masculino,0,nao,nao,4.0,sim,sim,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,50.4,206.6
9465-RWMXL,sim,masculino,0,sim,nao,32.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,,,,78.9,2447.95
9467-ROOLM,nao,feminino,0,nao,nao,25.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,19.05,461.3
9469-WEJBT,nao,masculino,0,sim,nao,37.0,sim,nao,fibra otica,nao,nao,sim,sim,nao,sim,mes a mes,sim,cheque eletronico,90.35,3419.3
9470-RTWDV,nao,masculino,0,sim,sim,26.0,sim,sim,DSL,nao,nao,sim,sim,sim,sim,,,,82.0,2083.1
9470-XCCEM,nao,masculino,0,sim,sim,35.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,nao,,sim,,89.65,3161.6
9470-YFUYI,nao,masculino,1,sim,nao,71.0,sim,nao,DSL,sim,sim,nao,sim,sim,nao,um ano,sim,transferencia bancaria (automatica),71.0,5012.1
9473-CBZOP,nao,feminino,0,nao,nao,28.0,sim,sim,DSL,sim,nao,sim,nao,nao,nao,um ano,nao,cheque pelo correio,59.0,1654.45
9474-PHLYD,sim,feminino,0,nao,nao,15.0,sim,nao,DSL,nao,nao,sim,nao,nao,sim,mes a mes,sim,cheque eletronico,59.45,892.65
9475-NNDGC,nao,masculino,0,sim,nao,71.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,um ano,sim,transferencia bancaria (automatica),113.15,7953.25
9477-LGWQI,nao,masculino,0,sim,sim,70.0,sim,nao,DSL,sim,sim,sim,nao,sim,sim,dois anos,sim,cartao de credito (automatico),80.15,5600.15
9479-HYNYL,nao,feminino,0,sim,nao,71.0,sim,nao,DSL,nao,sim,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),80.7,5705.05
9480-BQJEI,nao,masculino,0,nao,nao,62.0,sim,sim,fibra otica,sim,sim,nao,nao,nao,sim,um ano,sim,transferencia bancaria (automatica),92.3,5731.45
9481-IEBZY,nao,masculino,1,sim,nao,72.0,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,mes a mes,sim,cartao de credito (automatico),112.9,8061.5
9481-SFCQY,nao,feminino,0,nao,sim,14.0,sim,nao,DSL,nao,nao,sim,nao,sim,nao,mes a mes,sim,cartao de credito (automatico),59.8,824.85
9481-WHGWY,nao,feminino,0,sim,sim,70.0,sim,nao,DSL,sim,nao,nao,sim,sim,sim,dois anos,nao,cartao de credito (automatico),75.35,5437.75
9483-GCPWE,nao,masculino,0,nao,sim,9.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,20.1,190.25
9488-FVZCC,nao,feminino,0,sim,sim,72.0,sim,sim,DSL,sim,sim,sim,sim,nao,sim,dois anos,sim,transferencia bancaria (automatica),79.5,5661.7
9488-FYQAU,nao,feminino,0,sim,nao,63.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),109.25,6841.4
9488-HGMJH,sim,feminino,1,nao,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,71.15,71.15
9489-DEDVP,nao,feminino,0,sim,sim,70.0,sim,sim,DSL,sim,sim,nao,nao,sim,nao,dois anos,sim,cartao de credito (automatico),69.2,4872.35
9489-JMTTN,nao,feminino,0,sim,sim,72.0,sim,sim,DSL,sim,sim,sim,sim,sim,sim,dois anos,nao,cartao de credito (automatico),89.75,6595.9
9489-UTFKA,nao,masculino,1,sim,nao,8.0,sim,nao,DSL,sim,nao,nao,nao,sim,nao,mes a mes,nao,transferencia bancaria (automatica),60.9,551.95
9490-DFPMD,sim,feminino,1,nao,nao,42.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,84.65,3541.35
9492-TOKRI,sim,feminino,0,nao,nao,18.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,nao,mes a mes,sim,cartao de credito (automatico),90.0,1527.35
9494-BDNNC,nao,masculino,0,sim,nao,66.0,sim,sim,fibra otica,nao,sim,sim,nao,nao,sim,um ano,nao,cheque eletronico,95.3,6273.4
9494-MRNYX,nao,masculino,0,nao,nao,10.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,75.05,786.3
9495-REDIY,nao,masculino,0,nao,sim,25.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,sim,nao,um ano,sim,cartao de credito (automatico),40.65,970.55
9495-SKLKD,nao,masculino,0,sim,sim,45.0,sim,sim,fibra otica,nao,sim,sim,nao,nao,sim,mes a mes,sim,transferencia bancaria (automatica),95.95,4456.65
9496-IVVRP,nao,feminino,0,sim,sim,11.0,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mes a mes,nao,transferencia bancaria (automatica),51.0,581.7
9497-QCMMS,sim,masculino,1,nao,nao,1.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,93.55,93.55
9498-FIMXL,nao,feminino,0,nao,nao,8.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,cheque pelo correio,19.2,161.95
9499-XPZXM,nao,feminino,0,sim,nao,72.0,sim,sim,DSL,sim,sim,nao,sim,nao,nao,dois anos,nao,transferencia bancaria (automatica),64.75,4804.75
9500-IWPXQ,nao,feminino,0,sim,sim,61.0,sim,sim,DSL,sim,sim,sim,sim,nao,sim,um ano,sim,cheque eletronico,79.4,4820.55
9500-LTVBP,nao,feminino,0,nao,nao,35.0,sim,sim,fibra otica,nao,nao,nao,sim,nao,nao,mes a mes,nao,cartao de credito (automatico),80.05,2835.9
9500-WBGRP,nao,masculino,0,nao,nao,69.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cheque pelo correio,19.1,1268.85
9501-UKKNL,nao,masculino,0,nao,nao,59.0,nao,sem servico de telefone,DSL,nao,nao,nao,sim,sim,sim,mes a mes,sim,cheque eletronico,51.7,3005.8
9503-XJumE,nao,masculino,0,nao,sim,52.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),19.65,928.4
9504-DSHWM,nao,masculino,0,nao,nao,20.0,sim,sim,DSL,sim,nao,nao,sim,nao,nao,mes a mes,nao,transferencia bancaria (automatica),59.2,1191.2
9504-YAZWB,nao,feminino,0,nao,nao,53.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.25,1048.45
9505-SQFSW,nao,feminino,0,sim,sim,3.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,nao,sim,mes a mes,nao,cheque pelo correio,40.3,92.5
9506-UXUSK,nao,masculino,0,nao,nao,13.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,70.15,931.75
9507-EXLTT,sim,feminino,0,sim,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,transferencia bancaria (automatica),79.35,79.35
9507-HSMMZ,nao,masculino,0,nao,nao,54.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.0,1149.65
9508-ILZDG,nao,feminino,1,nao,nao,34.0,sim,sim,fibra otica,nao,sim,nao,sim,sim,nao,mes a mes,sim,cheque eletronico,96.35,3190.25
9509-MPYOD,nao,feminino,0,nao,nao,35.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,20.75,700.45
